time,value
1732441842926501720,1
1732441843927860477,1
1732441844925953909,1
1732441845930749755,1
1732441846941836267,1
1732441847926659780,1
1732441848987336808,1
1732441849933978388,1
1732441850931277133,1
1732441851926407772,1
1732441852923204592,1
1732441853925925222,1
1732441854927509813,1
1732441855924623585,1
1732441856935151603,1
1732441857926876162,1
1732441858928951205,1
1732441859928919627,1
1732441860927303151,1
1732441861927723116,1
1732441862926838976,1
1732441863935329440,1
1732441864928975456,1
1732441865933064052,1
1732441866925882002,1
1732441867946305058,1
1732441868931188373,1
1732441869931931962,1
1732441870929471148,1
1732441871930391917,1
1732441872926761140,1
1732441873926635116,1
1732441874926186529,1
1732441875927834147,1
1732441876934952320,1
1732441877926121352,1
1732441878925853022,1
1732441879926641295,1
1732441880930618032,1
1732441881929100709,1
1732441882927566595,1
1732441883929346119,1
1732441884931699203,1
1732441885934520331,1
1732441886942098513,1
1732441887938266349,1
1732441888934461066,1
1732441889934238351,1
1732441890934197445,1
1732441891932923285,1
1732441892934063566,1
1732441893936191781,1
1732441894934339233,1
1732441895933242255,1
1732441896931118430,1
1732441897934594102,1
1732441898934074081,1
1732441899934209946,1
1732441903013586662,1
1732441903014462217,1
1732441903110873888,1
1732441904113014786,1
1732441905114190311,1
1732441906119445244,1
1732441907113993726,1
1732441908115181264,1
1732441909114592525,1
1732441910118288457,1
1732441911113218031,1
1732441912113823872,1
1732441913114570899,1
1732441914108244898,1
1732441915231906310,1
1732441916112861980,1
1732441917123278762,1
1732441918119304152,1
1732441919115770174,1
1732441920114615588,1
1732441921115679355,1
1732441922116416985,1
1732441923123658327,1
1732441924115950717,1
1732441925113679396,1
1732441926116421343,1
1732441927116759530,1
1732441928124700276,1
1732441929116078099,1
1732441930116077609,1
1732441931116326073,1
1732441932117222559,1
1732441933114903229,1
1732441934218512771,1
1732441935116578970,1
1732441936115849087,1
1732441937124444528,1
1732441938115762098,1
1732441939116354402,1
1732441940117802139,1
1732441941113952481,1
1732441942113772376,1
1732441943115494744,1
1732441944116288006,1
1732441945116016821,1
1732441946116265236,1
1732441947121624014,1
1732441948115236439,1
1732441949116111092,1
1732441950116624764,1
1732441951116539607,1
1732441952115863004,1
1732441953195914048,1
1732441954115412114,1
1732441955116038857,1
1732441956116193856,1
1732441957118087934,1
1732441958127060138,1
1732441959119097090,1
1732441960116450099,1
1732441961116334835,1
1732441962115705570,1
1732441963115796584,1
1732441964117239810,1
1732441965116735630,1
1732441966118281517,1
1732441967115619968,1
1732441968116442225,1
1732441969116957818,1
1732441970120772983,1
1732441971117907884,1
1732441972119020792,1
1732441973116701353,1
1732441974117514022,1
1732441975215627041,1
1732441976136248153,1
1732441977124763201,1
1732441978116084206,1
1732441979116016000,1
1732441980116298909,1
1732441981119527319,1
1732441982122269701,1
1732441983116507463,1
1732441984115403621,1
1732441985116471317,1
1732441986116671050,1
1732441987120172037,1
1732441988116810793,1
1732441989116487168,1
1732441990116318435,1
1732441991116008646,1
1732441992116239229,1
1732441993117350514,1
1732441994182740030,1
1732441995116438103,1
1732441996114601615,1
1732441997116237810,1
1732441998116092509,1
1732441999116963355,1
1732442000116127017,1
1732442001116889320,1
1732442002114903303,1
1732442003116589400,1
1732442004118908984,1
1732442005116450866,1
1732442006119437173,1
1732442007128279584,1
1732442008119392831,1
1732442009119797125,1
1732442010119761829,1
1732442011119338790,1
1732442012121807652,1
1732442013121932004,1
1732442014120119321,1
1732442015119100950,1
1732442016118877133,1
1732442017122883725,1
1732442018119435748,1
1732442019123314823,1
1732442020119570441,1
1732442021119505339,1
1732442022119267816,1
1732442023118987884,1
1732442024119269047,1
1732442025122002034,1
1732442026120243020,1
1732442027119080089,1
1732442028122410168,1
1732442029119685863,1
1732442030119602910,1
1732442031119390474,1
1732442032119069986,1
1732442033119418077,1
1732442034122130524,1
1732442035180760398,1
1732442036118925972,1
1732442037131640313,1
1732442038126435726,1
1732442039125314112,1
1732442040123326142,1
1732442041124270005,1
1732442042124682726,1
1732442043124128463,1
1732442044124394922,1
1732442046183175028,1
1732442048747050265,1
1732442048822444652,1
1732442049823683286,1
1732442050825684263,1
1732442051825183329,1
1732442052825257788,1
1732442053826415290,1
1732442054826249461,1
1732442055831767305,1
1732442056827423054,1
1732442057827204227,1
1732442058827615194,1
1732442059826667777,1
1732442060827665491,1
1732442061827604658,1
1732442062830218990,1
1732442063870649624,1
1732442064847613793,1
1732442065827987246,1
1732442066836422617,1
1732442067829957957,1
1732442068837022688,1
1732442069828378088,1
1732442070829323285,1
1732442071829219400,1
1732442072831150055,1
1732442073828989885,1
1732442074827964351,1
1732442075834453588,1
1732442076827532437,1
1732442077828089606,1
1732442078828603769,1
1732442079828598069,1
1732442080828890807,1
1732442081828798253,1
1732442082829374312,1
1732442083829552092,1
1732442084838606791,1
1732442085955346420,1
1732442086829675997,1
1732442087829089693,1
1732442088829482427,1
1732442089829744117,1
1732442090827997827,1
1732442091830575462,1
1732442092829349914,1
1732442093829391071,1
1732442094829303899,1
1732442095829754872,1
1732442096842180795,1
1732442097836100062,1
1732442098839374827,1
1732442099837781212,1
1732442100842505125,1
1732442101835883922,1
1732442102838847175,1
1732442103836710818,1
1732442104837337749,1
1732442105836269936,1
1732442106834240078,1
1732442107835789310,1
1732442108837578664,1
1732442109835022884,1
1732442110836088665,1
1732442111835133543,1
1732442112847196017,1
1732442113847378629,1
1732442114835513706,1
1732442115840169119,1
1732442116834662980,1
1732442117839740281,1
1732442118835534299,1
1732442119835740965,1
1732442120835431701,1
1732442121837794232,1
1732442122835673264,1
1732442123835719872,1
1732442124836170134,1
1732442125834613639,1
1732442126969502406,1
1732442127835383860,1
1732442128835097976,1
1732442129836362588,1
1732442130836722573,1
1732442131834707487,1
1732442132837272020,1
1732442133834986686,1
1732442134834962421,1
1732442135835710990,1
1732442136907281258,1
1732442137835327435,1
1732442138835826777,1
1732442139837994227,1
1732442140825530264,1
1732442141834569825,1
1732442142838241843,1
1732442143835719033,1
1732442144836200944,1
1732442145927705995,1
1732442146835179950,1
1732442147838106535,1
1732442148835016566,1
1732442149835699923,1
1732442150835508907,1
1732442151835764996,1
1732442152835542301,1
1732442153834801940,1
1732442154834771133,1
1732442155834288912,1
1732442156843192698,1
1732442157834065976,1
1732442158836432374,1
1732442159836374137,1
1732442160835374972,1
1732442161834602691,1
1732442162839131267,1
1732442163841178631,1
1732442164834419501,1
1732442165834695978,1
1732442166834414983,1
1732442167954289464,1
1732442168835213084,1
1732442169837633236,1
1732442170838476871,1
1732442171839889450,1
1732442172835874935,1
1732442173835265458,1
1732442174835854576,1
1732442175845520428,1
1732442176835975957,1
1732442177835283485,1
1732442178835394052,1
1732442179838129881,1
1732442180839598064,1
1732442181834896476,1
1732442182835500505,1
1732442183835610831,1
1732442184835275908,1
1732442185834852418,1
1732442186937268398,1
1732442187834995266,1
1732442188836554544,1
1732442189835173781,1
1732442190835496795,1
1732442191835876686,1
1732442192835468294,1
1732442193835607735,1
1732442194834402477,1
1732442195835614952,1
1732442196841100926,1
1732442197835970266,1
1732442198834577258,1
1732442199835184093,1
1732442200835979088,1
1732442201834646301,1
1732442202835319880,1
1732442203834776327,1
1732442204826768083,1
1732442205908718134,1
1732442206834881326,1
1732442207835831050,1
1732442208837491622,1
1732442209841641873,1
1732442210835820854,1
1732442211841499520,1
1732442212834891669,1
1732442213836515665,1
1732442214835977151,1
1732442215836083099,1
1732442216843344569,1
1732442217836914775,1
1732442218835244916,1
1732442219835258263,1
1732442220835645346,1
1732442221838549278,1
1732442222835434473,1
1732442223834608904,1
1732442224836887168,1
1732442225835838740,1
1732442226841116985,1
1732442227925989282,1
1732442228836177826,1
1732442229836065597,1
1732442230835724231,1
1732442231834864706,1
1732442232835747697,1
1732442233835232967,1
1732442234834995283,1
1732442235836287407,1
1732442236835330391,1
1732442237835291039,1
1732442238836209625,1
1732442239835148585,1
1732442240835900380,1
1732442241835658148,1
1732442242835864963,1
1732442243839631337,1
1732442244836000709,1
1732442245834902459,1
1732442246890545969,1
1732442247835927213,1
1732442248835578623,1
1732442249835769331,1
1732442250835873166,1
1732442251835273739,1
1732442252835010818,1
1732442253839075548,1
1732442254835281687,1
1732442255836624325,1
1732442256835425032,1
1732442257835886077,1
1732442258835529313,1
1732442259836251171,1
1732442260841349402,1
1732442261835501835,1
1732442262835944041,1
1732442263835911752,1
1732442264848323189,1
1732442265835705208,1
1732442266836383757,1
1732442267835502492,1
1732442268836400560,1
1732442269835995506,1
1732442270835554152,1
1732442271838554727,1
1732442272835555523,1
1732442273840580312,1
1732442274835615213,1
1732442275840099523,1
1732442276843654745,1
1732442277836696484,1
1732442278835460457,1
1732442279835191836,1
1732442280835111167,1
1732442281834206700,1
1732442282836080870,1
1732442283835803082,1
1732442284836340707,1
1732442285836631391,1
1732442286835783259,1
1732442287880374451,1
1732442288835590830,1
1732442289837299192,1
1732442290843716084,1
1732442291837863435,1
1732442292837543912,1
1732442293835794596,1
1732442294836648883,1
1732442295835902750,1
1732442296835974516,1
1732442297835973166,1
1732442298835710697,1
1732442299837123596,1
1732442300835470170,1
1732442301838621035,1
1732442302835826315,1
1732442303850308749,1
1732442304835861565,1
1732442305835792386,1
1732442306847343626,1
1732442307843834974,1
1732442308836511440,1
1732442309835919376,1
1732442310838286107,1
1732442311835970623,1
1732442312835688798,1
1732442313835271480,1
1732442314835497413,1
1732442315835829733,1
1732442316834894778,1
1732442317835662002,1
1732442318834939894,1
1732442319835428167,1
1732442320836318700,1
1732442321835598967,1
1732442322835888307,1
1732442323835211226,1
1732442324839648150,1
1732442325835667920,1
1732442326835159792,1
1732442327835485661,1
1732442328931268498,1
1732442329835648515,1
1732442330836623297,1
1732442331838938159,1
1732442332838275423,1
1732442333835787939,1
1732442334835540588,1
1732442335835338100,1
1732442336842818760,1
1732442337844422164,1
1732442338834684825,1
1732442339835753020,1
1732442340836013036,1
1732442341838329412,1
1732442342835652184,1
1732442343835975668,1
1732442344835778972,1
1732442345836238250,1
1732442346835454899,1
1732442347844951141,1
1732442348837318368,1
1732442349899760511,1
1732442350835643808,1
1732442351835141575,1
1732442352835885958,1
1732442353836583269,1
1732442354843925960,1
1732442355835525637,1
1732442356838670131,1
1732442357835946266,1
1732442358836151941,1
1732442359834673121,1
1732442360835450564,1
1732442361835945197,1
1732442362836245938,1
1732442363944620621,1
1732442364835510861,1
1732442365835711056,1
1732442366844099850,1
1732442367837584135,1
1732442368836680327,1
1732442369836463395,1
1732442370837059168,1
1732442371839830193,1
1732442372836241223,1
1732442373836920140,1
1732442374837160229,1
1732442375837729004,1
1732442376835853783,1
1732442377837283153,1
1732442378836928411,1
1732442379837209887,1
1732442380836549447,1
1732442381836496627,1
1732442382901709854,1
1732442383837886806,1
1732442384836836204,1
1732442385836599582,1
1732442386837345847,1
1732442387837395731,1
1732442388842391110,1
1732442389837648866,1
1732442390836896492,1
1732442391837434738,1
1732442392836438839,1
1732442393836969601,1
1732442394836929622,1
1732442395837218769,1
1732442396849993930,1
1732442397851256482,1
1732442398843280435,1
1732442399845459601,1
1732442400842377300,1
1732442401845844402,1
1732442402842861437,1
1732442403842389443,1
1732442404932814345,1
1732442405840135767,1
1732442406843173936,1
1732442407843064207,1
1732442408842395384,1
1732442409833815369,1
1732442410844061597,1
1732442411843548164,1
1732442412849312885,1
1732442413843611785,1
1732442414849387927,1
1732442415842642747,1
1732442416844454777,1
1732442417842958569,1
1732442418846191151,1
1732442419843167110,1
1732442420845364861,1
1732442421843227254,1
1732442422843521299,1
1732442423858954242,1
1732442424843079265,1
1732442425841655102,1
1732442426850900662,1
1732442427843332608,1
1732442428844092202,1
1732442429843283980,1
1732442430844093426,1
1732442431849437872,1
1732442432843645262,1
1732442433849778071,1
1732442434843512459,1
1732442435843114773,1
1732442436843911918,1
1732442437843185388,1
1732442438843632871,1
1732442439844214423,1
1732442440844188901,1
1732442441843677813,1
1732442442843184027,1
1732442443846776791,1
1732442444855905252,1
1732442445954419821,1
1732442446846387883,1
1732442447844135383,1
1732442448848622578,1
1732442449843141970,1
1732442450844330876,1
1732442451843357384,1
1732442452843409828,1
1732442453843595561,1
1732442454843868687,1
1732442455843780398,1
1732442456857071672,1
1732442457855414003,1
1732442458849943313,1
1732442459854535344,1
1732442460849418605,1
1732442461852914680,1
1732442462849316757,1
1732442463850361283,1
1732442464891029677,1
1732442465846233888,1
1732442466849555186,1
1732442467850605023,1
1732442468849993907,1
1732442469840222327,1
1732442470850231052,1
1732442471849918734,1
1732442472849907801,1
1732442473856029326,1
1732442474856010758,1
1732442475849843538,1
1732442476850956452,1
1732442477849312328,1
1732442478852237436,1
1732442479849437443,1
1732442480849282059,1
1732442481848777463,1
1732442482849469210,1
1732442483849592907,1
1732442484849488078,1
1732442485849746226,1
1732442486972198581,1
1732442487851838474,1
1732442488851283093,1
1732442489850348314,1
1732442490851608402,1
